embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99
-0.043228917,0.20657784,0.44062495,-0.17414172,-0.034996826,0.23505577,-0.23689604,0.13069503,-0.16223416,-0.022745311,0.003985314,0.013557024,0.34156036,0.09160633,0.08656404,-0.27100012,0.22070144,0.1923736,-0.3973242,0.26089898,0.19961105,-0.122329205,0.13126941,-0.06958811,0.22298393,0.025687173,-0.019096352,-0.4464202,0.012251948,-0.21134679,-0.106509686,0.40214586,-0.036798067,0.055615827,-0.050314847,0.21489295,0.048404332,0.3607199,-0.023689171,-0.23982717,-0.5059697,-0.15163356,0.22025332,-0.30500317,-0.12247959,-0.0128871,0.29079983,-0.2878856,-0.1261658,-0.7093601,0.09156848,-0.03392161,0.19434786,1.1221604,-0.29102898,-2.4601629,0.050172452,-0.26479942,1.4652532,0.46734992,-0.11746085,0.7585465,-0.21123414,-0.024237473,0.76948977,0.08870432,0.43670583,0.23092051,0.114263035,-0.25332668,0.13819538,-0.289398,-0.09997218,-0.31064016,0.24771547,0.05431098,-0.11648779,-0.12760706,-0.94651,0.0093815075,0.44935444,0.16240636,-0.48039246,0.2199011,-1.406741,-0.13974167,-0.060507506,-0.2512048,-0.08701713,-0.44735524,-0.08781967,-0.20392038,-0.16187228,0.30391395,-0.4403434,-0.064208604,-0.25394973,-0.4456497,0.45968693,0.3195233
-0.09304125,0.14369789,0.28783378,-0.12284773,0.070360556,0.281498,-0.23702706,0.13705344,-0.1592276,0.0664115,-0.03742089,-0.1255797,0.34134838,0.067143075,0.12652706,-0.27819237,0.2311587,0.0067122527,-0.3794925,0.1401309,0.20653781,-0.0644924,0.31838867,-0.015149299,0.12258462,-0.25195473,-0.032118086,-0.4544282,-0.046987016,-0.033155896,-0.08455299,0.3152556,-0.065525755,0.030330354,-0.034335908,0.18308468,0.066369034,0.26774433,-0.03394712,-0.14029238,-0.47016552,-0.205869,0.07908291,-0.2674467,0.03268407,0.0063865646,0.25081527,-0.16868459,-0.10194598,-0.5533849,-0.0017630504,-0.0849406,0.095981754,1.0101272,-0.24838948,-2.3079607,-0.03381921,-0.35305378,1.5669731,0.4660028,-0.14353284,0.67656505,-0.037616055,0.07111484,0.7308496,0.006866483,0.36763883,0.14364636,0.30444202,-0.20646207,-0.039292283,-0.29870424,-0.098613285,-0.34458727,0.22986381,-0.036847614,-0.1446033,-0.021335086,-0.8904208,-0.04225803,0.472437,0.18027976,-0.3985887,0.24551488,-1.2588215,-0.13369183,-0.023852896,-0.16129188,0.0031943186,-0.29432526,-0.023519386,-0.16102608,-0.099183425,0.17058636,-0.5073393,-0.03771934,-0.31500506,-0.3747563,0.6113519,0.2274077
-0.03452721,0.2684333,0.3150878,-0.21444249,-0.23222451,0.21332145,-0.22953959,0.17327046,-0.022468321,-0.09285252,0.112705745,0.06282056,0.3119577,0.018477393,0.08574296,-0.31936845,0.12961704,0.1828403,-0.5543952,0.31425565,0.23839332,-0.09743303,0.1734985,-0.12086541,0.13736437,-0.02217223,-0.09804701,-0.4645077,0.17742176,-0.12386732,-0.06826021,0.466199,-0.043457724,0.10616573,0.030557174,0.32738307,0.03949818,0.2746969,-0.018366778,-0.22921216,-0.47564676,-0.1698001,0.06360901,-0.31657517,-0.20010754,-0.019503457,0.17195462,-0.33681515,-0.15322924,-0.78889495,0.09240606,-0.05520463,0.19596314,0.96911526,-0.26179647,-2.2107928,0.075176634,-0.176784,1.3742145,0.4048828,-0.14000104,0.7341826,-0.34053823,-0.040156722,0.69540477,0.048071984,0.4812453,0.4131494,0.069517985,-0.23253264,0.031527307,-0.26428124,-0.048237503,-0.48177424,0.19648723,0.067491695,-0.10708916,-0.051859982,-0.7535742,-0.095252834,0.5383112,-0.053646196,-0.43400136,0.18614414,-1.3735863,-0.1653913,0.03776188,-0.10817657,-0.22254682,-0.35527614,-0.03873199,-0.17285524,-0.09106896,0.03738703,-0.53643674,-0.09158292,-0.25240996,-0.3470594,0.36889496,0.2590898
-0.024421785,0.188268,0.2949733,-0.2551828,-0.15633765,0.24666657,-0.32966954,0.11965319,-0.05970948,-0.07217015,-0.00064145384,0.014221132,0.4102017,0.07880246,0.058528688,-0.33843094,0.10876035,0.16517697,-0.5306859,0.21280344,0.1957213,-0.089077465,0.3327546,0.010863675,0.14021024,-0.11675129,-0.081537716,-0.4908778,0.076012366,-0.15410003,0.06442455,0.37506765,-0.08390398,0.03864061,-0.0088017415,0.23569696,0.10100839,0.28467315,-0.07361151,-0.1857753,-0.50606585,-0.21289249,0.031653553,-0.2673779,-0.11675546,-0.017700456,0.23408341,-0.17949739,-0.09784891,-0.741031,0.017758165,-0.0046001174,0.040266175,1.1443139,-0.15059951,-2.1670468,0.10824992,-0.22126248,1.4345373,0.41553444,-0.19895248,0.8079982,-0.20118855,0.063246325,0.77070355,0.07511037,0.48455498,0.33469927,0.25973448,-0.29439765,-0.013417209,-0.29891008,-0.06648161,-0.4948726,0.123616286,0.08598173,-0.10310943,-0.007550576,-0.8367295,0.016064536,0.5473936,0.16407542,-0.43477786,0.22648752,-1.4433101,-0.22417364,-0.044080358,-0.07433562,-0.30476752,-0.409175,-0.17950732,-0.17972025,-0.12428532,0.08714939,-0.5391344,-0.06693478,-0.31523544,-0.33936757,0.5059449,0.17580701
-0.05611047,0.30250952,0.2657898,-0.12846532,-0.031169418,0.19574636,-0.21762474,0.124361485,-0.050620507,0.004784975,-0.027972436,-0.007353418,0.3964262,0.114498496,0.10978375,-0.34285358,0.14202222,0.15818301,-0.48806557,0.22325838,0.16511153,-0.09335283,0.22574997,-0.05457384,0.041332673,-0.17883402,0.025616251,-0.41481155,0.0017181674,-0.107167974,-0.031164369,0.37501898,-0.14656705,0.021952542,0.011205747,0.254179,0.09090682,0.27926627,-0.06968454,-0.13458535,-0.5108856,-0.20645723,0.10282248,-0.3556432,-0.15533383,-0.02620254,0.27937508,-0.2519069,-0.1874774,-0.69893396,0.07716096,-0.056050513,0.111513436,1.0542072,-0.19482104,-2.2813134,0.07873729,-0.35951838,1.5412495,0.49881694,-0.1448689,0.7179528,-0.16397291,0.034046713,0.8087531,0.017534295,0.40391,0.29309964,0.31081554,-0.3119185,0.026613783,-0.30941716,-0.061093483,-0.4258748,0.1856232,0.031952523,-0.13427396,-0.05538326,-0.9332167,0.041062538,0.4767267,0.0875983,-0.44596535,0.17985652,-1.4419183,-0.072752275,0.06262688,-0.12314572,-0.15881616,-0.30759946,-0.104984686,-0.16910675,-0.20567858,0.0802791,-0.52829206,-0.046496227,-0.3361711,-0.44663045,0.5518747,0.25988302
-0.010914219,0.2254854,0.20997515,-0.12697095,0.04867485,0.3294601,-0.24487601,0.1156574,-0.21380006,0.06327976,0.05408018,-0.113616675,0.4062365,0.16055228,0.056442574,-0.41301584,0.22239678,0.119794324,-0.4579663,0.21420988,0.14865476,-0.052390296,0.26277462,-0.08278505,0.075451694,-0.27211744,-0.009572796,-0.38016152,-0.03272534,-0.055345275,-0.02593745,0.29480106,-0.056379996,0.04472377,-0.09566005,0.15755424,0.11888782,0.33690506,-0.018877694,-0.1502253,-0.56984645,-0.1805873,0.23130307,-0.23297222,0.012294165,-0.05420722,0.34142786,-0.25246403,-0.13143499,-0.5987365,0.062442876,-0.072964504,0.118943654,0.9808923,-0.3995136,-2.414914,0.03560299,-0.38988706,1.5695117,0.4966927,-0.13823444,0.6844077,-0.040389914,0.10502687,0.70939106,-0.082180075,0.39304724,0.2210989,0.3523973,-0.23985529,0.06122639,-0.30335227,-0.14744979,-0.3665568,0.18172489,-0.022724016,-0.07353757,-0.01076529,-0.9502121,-0.057792626,0.44886395,0.21070927,-0.44342577,0.30420673,-1.3530006,-0.12061296,-0.08295264,-0.24276584,0.028411757,-0.41987887,0.017320262,-0.2740042,-0.13064615,0.28323895,-0.57473266,-0.1721854,-0.30944598,-0.389236,0.63530177,0.23427542
-0.096607186,0.23227441,0.25734952,-0.12004097,-0.028278833,0.16928697,-0.24499434,0.19331054,-0.09629453,0.0017070434,0.05485641,-0.040585645,0.33762723,0.13710323,0.090647355,-0.4146339,0.19443886,0.09004688,-0.54222304,0.25520763,0.1351188,-0.2180103,0.283534,0.0068997904,0.07399479,-0.21325661,-0.09275,-0.47334597,0.03610678,-0.13766119,-0.12714085,0.4402478,-0.08169052,0.017314292,0.016186694,0.26904485,0.09136661,0.23077129,-0.15945216,-0.14480296,-0.44456708,-0.25064608,0.12191016,-0.37595218,-0.13945709,-0.0062893587,0.1890185,-0.26304498,-0.09099037,-0.6948088,-0.024938816,-0.09860506,0.0738975,1.1230072,-0.15884344,-2.2405708,0.05591953,-0.33574888,1.56064,0.51288587,-0.17937559,0.710255,-0.14198276,0.028810427,0.69450414,0.06046164,0.35177168,0.40179488,0.2814381,-0.31754884,0.009355028,-0.37382796,-0.07172691,-0.4510264,0.18510365,0.063768,-0.21487609,-0.036050566,-0.8133195,-0.05618765,0.5780533,0.119698144,-0.3986766,0.22229485,-1.419059,-0.107774235,0.14427735,-0.031535655,-0.180918,-0.3641369,-0.09083917,-0.14984858,-0.1535547,-0.02023153,-0.5518304,-0.08252971,-0.24978231,-0.37003937,0.49988905,0.27522913
-0.06575915,0.1708117,0.38199493,-0.06560138,0.07962335,0.24862882,-0.16775355,0.066402756,-0.18973881,0.13931687,-0.086516075,-0.001249422,0.285378,0.031735133,0.1987707,-0.3156106,0.23020716,0.100565955,-0.3150093,0.2086008,0.153863,-0.1441291,0.2098599,-0.021218965,0.20302641,-0.0749487,-0.0052824602,-0.4345875,0.015636476,-0.1763052,-0.14175259,0.3667635,-0.09953917,-0.022115083,0.018212823,0.16465133,0.12823851,0.30471534,-0.07043298,-0.13691153,-0.43891084,-0.22419278,0.12605774,-0.3240356,-0.03312223,0.03216129,0.25312835,-0.21788813,-0.10078582,-0.6318504,0.03364126,-0.10339388,0.12429838,1.0397208,-0.16347161,-2.2155573,0.08344188,-0.32289946,1.3992392,0.43270904,-0.04956885,0.6594672,-0.23087896,0.094229005,0.7486221,0.03182332,0.3945492,0.1201619,0.22688818,-0.2828887,0.05307159,-0.24751824,-0.106920406,-0.2365615,0.19509107,0.048491202,-0.18267184,-0.0839206,-0.8303709,-0.01203171,0.4378996,0.2411751,-0.40715453,0.25690225,-1.2500249,-0.06182249,0.034454335,-0.11782261,-0.025581019,-0.37926787,-0.08074229,-0.06797401,-0.14186838,0.124971405,-0.4244563,-0.13132559,-0.29756194,-0.4902332,0.5572925,0.21297392
-0.07836075,0.067818835,0.39063922,-0.089555964,0.029886557,0.21348934,-0.17403826,0.09873705,-0.23403557,0.0696925,0.01745277,0.0044523524,0.3051169,0.019728871,0.15634136,-0.32765695,0.24357188,0.03796715,-0.39004984,0.15291196,0.117561355,-0.17510034,0.19145228,-0.04677249,0.22227797,-0.07156023,-0.045100857,-0.44620648,0.029148595,-0.11610029,-0.08941911,0.48817807,-0.044141814,0.02559201,-0.06809567,0.20313467,0.029519603,0.31935358,-0.039563652,-0.15131845,-0.5309353,-0.1794075,0.23384339,-0.30199683,-0.07181931,0.035107624,0.23241425,-0.28905794,-0.1308572,-0.6419958,0.061074067,-0.041724067,0.23351204,1.109502,-0.26141408,-2.4261208,0.046101913,-0.28874314,1.5328234,0.48883727,-0.068158016,0.70394784,-0.16362195,0.092332065,0.7813431,0.0017265901,0.43272847,0.25128838,0.19217326,-0.2177706,0.05534577,-0.21871315,-0.00013802368,-0.3566377,0.22065514,0.106747,-0.12701648,-0.10039167,-0.98336244,-0.049465388,0.51645494,0.21704625,-0.4600038,0.18979168,-1.4191551,-0.14342284,0.02502636,-0.17498223,-0.06663933,-0.41987848,-0.024513375,-0.1748676,-0.08598034,0.29126167,-0.4268496,-0.07168252,-0.32667285,-0.4231993,0.47361174,0.29552814
-0.055692025,0.122454435,0.38460618,-0.12657066,0.09480559,0.21511546,-0.18355313,0.0837505,-0.19398214,0.043829534,-0.040451076,0.025325561,0.25913894,-0.013024883,0.13874929,-0.30238825,0.23296802,0.05420087,-0.4050415,0.22798264,0.18457794,-0.106012546,0.19545263,0.009218686,0.24850033,-0.1015107,-0.07744198,-0.45835927,0.07096406,-0.1118248,-0.13550457,0.49752617,-0.077123955,0.055066127,-0.06987992,0.25064057,0.043547455,0.30033186,-0.05736311,-0.16225027,-0.52006966,-0.22148941,0.26729646,-0.299746,-0.067138284,0.036592413,0.25537154,-0.24483718,-0.013862463,-0.7059172,0.03271963,-0.07557466,0.19370438,1.1387526,-0.1998209,-2.50574,-0.009183376,-0.36615252,1.5001795,0.4894512,-0.09761618,0.7352901,-0.20444599,0.10468429,0.75917184,-0.0065121464,0.4857304,0.29136077,0.20470008,-0.22437496,0.08812762,-0.24090326,-0.10149551,-0.39741787,0.16538715,0.054716326,-0.17429663,-0.08766757,-0.9361859,-0.012995667,0.47889832,0.25086087,-0.41683042,0.16825375,-1.3667395,-0.13379438,0.016606744,-0.15397558,-0.13835672,-0.45191562,-0.066573136,-0.17008665,-0.10324762,0.16350192,-0.48438725,-0.068236366,-0.28623012,-0.4098759,0.4844227,0.2342047
0.06635047,0.1389661,0.053697392,-0.044764582,0.1783739,0.23915504,-0.04841917,0.13228379,-0.33442676,0.16466908,-0.01945146,-0.21827541,0.3045363,0.36632526,0.1051696,-0.3379475,0.32020643,0.033361834,-0.50976646,0.08704446,0.012768081,-0.023219217,0.2893925,0.039076988,0.06422788,-0.3468802,0.04894815,-0.38838997,0.023381475,0.052730016,-0.15826657,0.33801973,-0.08347524,0.10880268,-0.2857369,0.23680629,-0.054799687,0.3482957,-0.12566513,0.006821621,-0.57262707,-0.19558069,0.1564582,-0.31632215,0.02779615,-0.03046903,0.3495571,-0.3042033,0.020154014,-0.37069854,-0.022636272,-0.118469626,0.09872925,0.7440509,-0.3842603,-2.1126115,0.04538311,-0.4178348,1.31774,0.46439335,-0.07901517,0.5551923,-0.017769294,0.09188854,0.50317675,-0.18423946,0.23543963,0.2632137,0.3797979,0.07961924,-0.011101768,-0.17047739,-0.14201282,-0.28243157,0.039650258,-0.07289554,-0.08882355,0.097542375,-0.7982625,-0.1598489,0.33407965,0.18128128,-0.30158636,0.26587948,-1.0901304,-0.1263151,0.024377052,-0.26923594,0.05146411,-0.32136077,-0.023605349,-0.29773578,-0.1308309,0.40729457,-0.56989014,0.04859232,-0.26299313,-0.24832991,0.5168319,0.12683985
-0.056303903,0.27189824,0.2887675,-0.18242131,-0.03583838,0.31227082,-0.27168092,0.07862601,-0.084330685,0.010974453,-0.03423206,-0.013963583,0.36386904,0.14811963,0.081100106,-0.34531492,0.18748735,0.18802842,-0.46123505,0.21741234,0.18636173,-0.20421518,0.18968943,-0.040228765,0.10660547,-0.0760989,-0.0769706,-0.36925578,0.07512529,-0.19949162,0.04847931,0.38811,-0.1456778,-0.028643452,0.033736244,0.19533715,0.072793595,0.21116035,-0.08481926,-0.16273874,-0.43106186,-0.23800187,0.13880816,-0.26541355,-0.11618899,-0.04476429,0.28442028,-0.21596703,-0.11464355,-0.6458166,0.09490907,0.013959974,0.17303725,1.0182686,-0.1836571,-2.1651342,0.07750461,-0.24378222,1.4811301,0.42478186,-0.114516184,0.700518,-0.133462,0.0031184347,0.6814608,-0.007177267,0.41843396,0.2275984,0.19737174,-0.39849657,0.018190946,-0.28249583,0.0066511068,-0.399578,0.17397097,0.03180411,-0.14897227,-0.06714836,-0.859019,-0.031481996,0.399066,0.07130038,-0.44281188,0.18281166,-1.3907044,-0.13735542,0.0127103105,-0.121413685,-0.04801236,-0.2740869,-0.12710685,-0.17808814,-0.14496288,0.16499247,-0.46779937,-0.12122658,-0.30563867,-0.4092815,0.4497815,0.33358786
-0.06751122,0.18753621,0.34384817,-0.24386689,-0.05442582,0.26528162,-0.23740372,0.19245788,-0.09992681,-0.047449198,0.015064873,0.01590963,0.4015891,0.13721594,0.11522776,-0.4068061,0.27588058,0.20407729,-0.5127095,0.18908086,0.25727144,-0.120428585,0.31958577,0.07279403,0.18342099,-0.120474055,-0.089970194,-0.58041644,0.042258084,-0.18622793,-0.009897946,0.46965596,-0.059722185,-0.00011730694,0.062969096,0.283921,0.07908743,0.2562028,-0.05442972,-0.19689,-0.4701561,-0.21933436,0.17013009,-0.30309618,-0.088636115,-0.045754384,0.24389388,-0.26029018,-0.10713655,-0.767146,0.03091871,-0.12197596,0.19220614,1.2419844,-0.20022747,-2.408488,0.026597926,-0.36553982,1.5963835,0.571746,-0.16658142,0.75038713,-0.27546954,0.06395213,0.83604455,0.04777028,0.4562606,0.38669115,0.16604854,-0.2821861,-0.02926429,-0.41357765,-0.06462486,-0.36125672,0.11947139,0.024389233,-0.21254046,-0.12587877,-0.93917865,-0.06319602,0.55073273,0.10558731,-0.46813437,0.18684222,-1.4878023,-0.17914274,0.0654644,-0.15182073,-0.19420613,-0.39210135,-0.18961884,-0.23970951,-0.15094055,0.07401923,-0.54218185,-0.0012925343,-0.28707352,-0.37094417,0.502552,0.19460484
-0.05444982,0.20902756,0.36431667,-0.13469309,-0.020751512,0.19655938,-0.30369267,0.10009988,-0.18277635,-0.010056243,0.010549482,-0.03623407,0.26862425,0.07750713,0.053521793,-0.33785662,0.24310338,0.1709446,-0.5302351,0.18570301,0.16194151,-0.17611957,0.27275527,-0.001428136,0.16073655,-0.09610491,-0.043006342,-0.44820517,0.082540765,-0.11566428,-0.089673884,0.44270715,-0.07555053,0.0071082697,-0.016501674,0.23118958,0.086383566,0.35513258,-0.03995956,-0.14366207,-0.48013687,-0.2405167,0.07896824,-0.36557606,-0.12161396,0.05484673,0.16444983,-0.2892647,-0.12670833,-0.7172304,0.004524274,-0.012690283,0.17267816,1.1440039,-0.18961486,-2.3392859,0.113049,-0.39067462,1.5801754,0.4486184,-0.15065807,0.70755786,-0.19233102,0.021122938,0.82255906,0.01065839,0.353068,0.303352,0.15533943,-0.2875507,0.06493557,-0.34271958,-0.15395689,-0.4485046,0.20411643,0.108800024,-0.21311952,-0.07909522,-0.9114239,-0.037040383,0.5363362,0.19798768,-0.4555094,0.1904554,-1.4606656,-0.13774772,0.031281807,-0.051745046,-0.14912346,-0.35714024,-0.09957505,-0.09570967,-0.07553562,0.103348404,-0.55026317,-0.08373269,-0.26968876,-0.3900966,0.5681251,0.2594802
-0.17225125,0.16469137,0.24980448,-0.037384283,-0.0026644962,0.13711475,-0.2390474,0.1203318,-0.15766741,0.1559405,0.048677955,-0.029690333,0.33679911,0.041313443,0.0068706395,-0.35497618,0.28749308,0.106101006,-0.5236543,0.11824347,0.2531478,-0.19332162,0.25278422,-0.00021230528,0.0973891,-0.16854621,-0.07676219,-0.41430855,0.13504553,-0.12327389,-0.09045911,0.37566912,-0.11725268,0.07077309,-0.013523124,0.29887694,0.09934522,0.244396,-0.07660201,-0.15026927,-0.44389164,-0.18667024,0.18281518,-0.2913365,-0.014958968,0.02256044,0.2644628,-0.29926655,-0.12946558,-0.68039846,0.041230727,0.00065549114,0.108176164,1.1292117,-0.2272616,-2.3102148,0.06118446,-0.40708312,1.6505975,0.4606267,-0.17535535,0.6467203,-0.108864285,0.11929095,0.7270901,0.003508615,0.19988255,0.32856587,0.18188024,-0.20272285,0.114709206,-0.4020617,-0.13287932,-0.464808,0.23795243,-0.032278467,-0.18502162,0.030077025,-0.9030836,0.0522202,0.48673013,0.16805632,-0.4677392,0.227699,-1.2374974,-0.10809391,0.17912598,-0.09430008,-0.119495265,-0.2960702,-0.116785154,-0.12260825,-0.1514265,0.12076033,-0.47704655,-0.112164855,-0.24083562,-0.34596193,0.46202147,0.2649374
-0.06517855,0.20939739,0.22868147,-0.11123485,0.18239139,0.18063769,-0.0348622,0.03401404,-0.22203366,0.038547587,0.12364893,-0.07708814,0.22439648,0.13741183,0.13915955,-0.19126046,0.18785278,0.03984182,-0.37245253,0.16371523,0.14138167,-0.082803585,0.18334341,0.14221944,0.24239433,-0.26270434,0.08454855,-0.28725442,0.019475214,-0.05137633,-0.0138993515,0.35627612,-0.14978032,0.008046602,-0.12558,0.19092211,0.0077092457,0.2741285,-0.1874643,-0.021677393,-0.39897037,-0.19429272,0.1554083,-0.23896968,-0.073908955,-0.049573727,0.20288266,-0.33473033,-0.03755594,-0.43055493,0.073442146,3.0120731e-05,0.08289125,0.9305722,-0.22044829,-2.0644305,-0.0030654338,-0.2796805,1.3411086,0.48228547,-0.14284393,0.66060287,-0.17877416,0.120458804,0.6081127,-0.052769892,0.3180975,0.21343045,0.33805123,-0.09634094,-0.09904594,-0.097806536,-0.01818913,-0.21475561,0.12780523,0.10015415,-0.040075973,0.03608612,-0.8560912,-0.07399864,0.43046933,0.117856234,-0.34646514,0.12509933,-1.2403139,-0.113025896,0.025868075,-0.2402814,-0.05784236,-0.24787582,-0.06312464,-0.030712979,-0.12982403,0.20210518,-0.5525312,-0.008197214,-0.26498878,-0.38502935,0.47099832,0.16357028
-0.040113732,0.30400935,0.34007308,-0.20778565,-0.03539756,0.24416755,-0.117791586,0.15730563,-0.15784875,0.020085646,0.054748133,0.040667504,0.27834016,0.03953736,0.118791185,-0.33139065,0.14733277,0.13174753,-0.42057773,0.25805065,0.23589678,-0.058055088,0.17102674,-0.02539004,0.22719006,-0.08509001,-0.08828031,-0.4733131,0.021828493,-0.0974301,-0.035872217,0.39673865,-0.08679063,0.036878955,0.00071461994,0.26820982,-0.032232694,0.33204383,-0.099931486,-0.09739177,-0.47595698,-0.17441478,0.19835383,-0.27607837,-0.11272808,-0.0350861,0.26323465,-0.31963158,-0.067222714,-0.62694174,0.06511612,-0.169812,0.17428213,1.0824577,-0.20551883,-2.25493,-0.0075642895,-0.2260923,1.4010581,0.46578908,-0.05078297,0.772336,-0.22587027,0.044483934,0.72005385,0.013167884,0.4712417,0.30333406,0.19593929,-0.17764631,0.05457225,-0.2188043,-0.029271685,-0.31937158,0.20229049,0.094491765,-0.15502924,-0.09552677,-0.8148791,-0.069500536,0.54135615,0.08840613,-0.4623622,0.15175685,-1.3885704,-0.12596914,0.017859584,-0.19151555,-0.18288757,-0.36222762,-0.04024506,-0.12482665,-0.1007191,0.12131484,-0.5081555,-0.0898572,-0.30617222,-0.3530669,0.45969355,0.21036264
-0.069530435,0.26738212,0.38199538,-0.18742836,-0.075094864,0.19232208,-0.2170199,0.15118171,-0.07024785,-0.012745589,0.031197224,0.026769625,0.38398668,0.07325695,0.102014735,-0.3404433,0.20514613,0.21672803,-0.5321673,0.2863498,0.19723107,-0.12301426,0.16771488,-0.08081578,0.15256494,-0.022197453,-0.075264476,-0.44752494,0.07733762,-0.18461366,-0.08827128,0.49036467,-0.061461765,0.03065765,-0.006385558,0.22449872,0.09574427,0.3346515,0.018850252,-0.2424394,-0.51291806,-0.15292685,0.18952191,-0.320909,-0.14282888,-0.022714686,0.33343786,-0.26371282,-0.16776018,-0.79173875,0.08273387,-0.08085016,0.18195653,1.0982829,-0.26642874,-2.4681187,0.0669666,-0.28509155,1.5827512,0.46291137,-0.09852255,0.7594842,-0.26618466,-0.019818526,0.8275321,0.11430978,0.44144914,0.32885894,0.2189954,-0.28268155,0.09910075,-0.33177352,-0.0495641,-0.38102332,0.25282,-0.03099795,-0.097700626,-0.10367442,-0.9220656,0.01672898,0.48526073,0.1316083,-0.5140947,0.19207118,-1.3799921,-0.1279996,0.044938263,-0.19020449,-0.068870015,-0.43127435,-0.08341378,-0.21849766,-0.123610385,0.12474463,-0.4547172,-0.045455478,-0.21128565,-0.46937048,0.44023737,0.27414498
0.014184691,0.13024364,0.37976113,-0.10782252,0.12750115,0.27310333,-0.1789055,0.070468254,-0.21397266,0.072432354,-0.013845333,-0.050537333,0.31629732,0.088411376,0.05987903,-0.32585466,0.23925039,0.11563794,-0.4451884,0.17661831,0.26820874,-0.13167022,0.22734378,0.08302739,0.24050097,-0.11055556,-0.05792345,-0.40561703,0.06730765,-0.09612,-0.033720776,0.31114793,-0.15004277,0.0012076615,-0.10505931,0.14977664,-0.0039323964,0.33485663,-0.1123089,-0.17051086,-0.51253015,-0.18347315,0.21907634,-0.21331741,-0.077264115,0.016613998,0.26219413,-0.26187274,-0.054191906,-0.5908815,0.0022691444,0.0057628257,0.20932098,1.0813012,-0.26614714,-2.353982,0.049297947,-0.26590493,1.4490672,0.46075398,-0.12374536,0.7550751,-0.10336258,0.044067916,0.70993096,0.030909043,0.3549426,0.14801776,0.20609386,-0.24726889,0.13128735,-0.24406192,-0.16545583,-0.34055558,0.15360786,0.042820062,-0.12459976,-0.08827644,-0.96953297,-0.0042490945,0.4390417,0.23141415,-0.38878533,0.2980895,-1.2602857,-0.07797885,-0.11382006,-0.31181327,-0.027682269,-0.38815007,-0.012519449,-0.1490348,-0.11608421,0.27846286,-0.5092145,-0.12989551,-0.2848396,-0.30110982,0.52203006,0.20304963
0.008933368,0.16491762,0.33078116,-0.17467988,-0.023878984,0.2626727,-0.14674798,0.20678566,-0.09971939,-0.03240809,0.05982023,0.05696069,0.27672315,0.08313805,0.14284243,-0.3160619,0.12641096,0.09132344,-0.3743424,0.23921381,0.25586465,-0.026526434,0.20352282,-0.021619873,0.23427638,-0.020660898,-0.13591312,-0.43433645,0.12950401,-0.13399135,-0.07748734,0.4155011,-0.004436628,0.08313502,-0.008068999,0.18297493,-0.018313078,0.28242147,0.017664758,-0.15081874,-0.45263162,-0.20966104,0.21233676,-0.31481662,-0.03951778,0.04608023,0.23201561,-0.23192185,0.099999465,-0.71610606,-0.0024087946,-0.11447685,0.19812948,1.0810084,-0.20508134,-2.369074,-0.0258644,-0.20230155,1.368164,0.56344235,-0.033392943,0.82581985,-0.23814338,0.023721978,0.67808586,-0.005599529,0.4977098,0.23060288,0.17080404,-0.1524944,0.04921259,-0.24300621,-0.0565596,-0.32740557,0.19513248,0.21340002,-0.116313756,-0.12484272,-0.87030846,-0.04168038,0.44157913,0.1586037,-0.37453103,0.19739409,-1.3890929,-0.24512151,0.01867415,-0.18310075,-0.25744584,-0.36956814,-0.018573023,-0.12582524,-0.0075002415,0.18916415,-0.5395336,-0.027518202,-0.26229686,-0.2592282,0.43303573,0.2709242
